,year,month,article,qid,monthly_pageviews
9361,2024,6,Bridge over Troubled Water,Q913700,9158.0
9362,2024,6,Feather,Q123312089,9114.0
9363,2024,6,MacArthur Park,Q4357239,9016.0
9364,2024,6,Bad Blood,Q19892111,8892.0
9365,2024,6,Levitating,Q90599924,8828.0
9366,2024,6,Dreams,Q2311707,8814.0
9367,2024,6,Gloria,Q2991794,8788.0
9368,2024,6,Blackbird,Q880719,8675.0
9369,2024,6,Yellow,Q529026,8527.0
9370,2024,6,Happy,Q15275920,8465.0
9371,2024,6,Danger Zone,Q5216027,8443.0
9372,2024,6,Wrecking Ball,Q14661781,8304.0
9373,2024,6,Hello,Q21172725,8294.0
9374,2024,6,This Is America,Q52808665,8290.0
9375,2024,6,Silver Springs,Q7516352,8278.0
9376,2024,6,Paper Planes,Q2721073,8187.0
9377,2024,6,The Twelve Days of Christmas,Q112577,8166.0
9378,2024,6,Drivers License,Q104774451,8136.0
9379,2024,6,Dance with the Devil,Q5215345,7951.0
9380,2024,6,Summertime,Q844046,7928.0
9381,2024,6,Mickey,Q257424,7926.0
9382,2024,6,Pedro,Q125685873,7899.0
9383,2024,6,Your Love,Q5853236,7842.0
9384,2024,6,I Luv It,Q125166898,7731.0
9385,2024,6,Jeremy,Q1786535,7605.0
9386,2024,6,All Star,Q1404968,7507.0
9387,2024,6,The U.S. Air Force,Q7771013,7451.0
9388,2024,6,O.P.P.,Q7072070,7351.0
9389,2024,6,Lola,Q2706015,7298.0
9390,2024,6,White Rabbit,Q1138361,7257.0
9391,2024,6,The Way,Q683320,7176.0
9392,2024,6,Kiss Me,Q2291989,7156.0
9393,2024,6,Let It Be,Q184259,7150.0
9394,2024,6,Shine,Q7497327,7139.0
9395,2024,6,Helter Skelter,Q1057533,7126.0
9396,2024,6,Islands in the Stream,Q1163515,7110.0
9397,2024,6,Now and Then,Q3293037,7083.0
9398,2024,6,Poker Face,Q153029,7047.0
9399,2024,6,Purple Rain,Q2000445,7008.0
9400,2024,6,There She Goes,Q2736391,6972.0
9401,2024,6,Love Story,Q1764379,6929.0
9402,2024,6,Copacabana,Q1130943,6928.0
9403,2024,6,Low,Q1579259,6912.0
9404,2024,6,Waterfalls,Q1121052,6893.0
9405,2024,6,Texas Hold 'Em,Q124507936,6858.0
9406,2024,6,Baby,Q1647391,6846.0
9407,2024,6,Sundown,Q7639816,6840.0
9408,2024,6,WAP,Q98066028,6826.0
9409,2024,6,The Final Countdown,Q1165771,6807.0
9410,2024,6,Water,Q123169436,6727.0
9411,2024,6,Dancing in the Dark,Q1159364,6719.0
9412,2024,6,Unwritten,Q999593,6700.0
9413,2024,6,Toxic,Q379751,6695.0
9414,2024,6,Nonsense,Q116453699,6689.0
9415,2024,6,Bad Boys,Q2629093,6672.0
9416,2024,6,True Colors,Q964588,6669.0
9417,2024,6,Cherry Bomb,Q5092300,6659.0
9418,2024,6,Gloria,Q3772414,6580.0
9419,2024,6,Carnival,Q124556312,6567.0
9420,2024,6,Fireflies,Q1165917,6535.0
9421,2024,6,Back to Back,Q20856833,6510.0
9422,2024,6,Wake Me Up,Q13557314,6494.0
9423,2024,6,Wind of Change,Q157355,6474.0
9424,2024,6,Thunderstruck,Q2430003,6397.0
9425,2024,6,September,Q3075151,6383.0
9426,2024,6,First Person Shooter,Q123039481,6374.0
9427,2024,6,Like a Prayer,Q1420677,6358.0
9428,2024,6,Believe,Q2639231,6328.0
9429,2024,6,Cruel Summer,Q1141939,6320.0
9430,2024,6,Tik Tok,Q164100,6318.0
9431,2024,6,Austin,Q125371893,6295.0
9432,2024,6,Summer Breeze,Q7637277,6271.0
9433,2024,6,Godzilla,Q83050393,6236.0
9434,2024,6,Hiss,Q124363248,6225.0
9435,2024,6,Mr. Bojangles,Q841967,6129.0
9436,2024,6,Valerie,Q2634654,6119.0
9437,2024,6,Smooth,Q1036227,6095.0
9438,2024,6,Boa,Q126029210,6093.0
9439,2024,6,Crazy,Q2083222,6084.0
9440,2024,6,Crazy,Q5183105,6082.0
9441,2024,6,The Man Who Sold the World,Q2341319,6051.0
9442,2024,6,Respect,Q2030651,6036.0
9443,2024,6,Imagine,Q1971,5983.0
9444,2024,6,Fire and Rain,Q5451533,5979.0
9445,2024,6,The Scientist,Q1991424,5965.0
9446,2024,6,Something,Q210485,5956.0
9447,2024,6,Rasputin,Q3503685,5946.0
9448,2024,6,Havana,Q35282195,5945.0
9449,2024,6,Wild Horses,Q240211,5930.0
9450,2024,6,Tim McGraw,Q2076570,5924.0
9451,2024,6,Dream On,Q686850,5806.0
9452,2024,6,Brown Sugar,Q991121,5763.0
9453,2024,6,Black Velvet,Q880611,5758.0
9454,2024,6,Shallow,Q56770393,5737.0
9455,2024,6,Piano Man,Q1813850,5734.0
9456,2024,6,Down Under,Q1253170,5708.0
9457,2024,6,Torn,Q1193181,5707.0
9458,2024,6,Hurricane,Q1419882,5692.0
9459,2024,6,Royals,Q14370331,5689.0
9460,2024,6,Amarillo by Morning,Q18246583,5669.0
9461,2024,6,One,Q938656,5642.0
9462,2024,6,Joy to the World,Q6297345,5585.0
9463,2024,6,Humble,Q29352319,5513.0
9464,2024,6,Forever Young,Q1437264,5479.0
9465,2024,6,Kim,Q3124224,5478.0
9466,2024,6,Alright,Q19954301,5477.0
9467,2024,6,You Get What You Give,Q1408207,5461.0
9468,2024,6,Yellow Submarine,Q832799,5459.0
9469,2024,6,The Wayfaring Stranger,Q3989961,5457.0
9470,2024,6,Rocket Man,Q56070897,5449.0
9471,2024,6,Ring of Fire,Q1473718,5443.0
9472,2024,6,Atlantic City,Q3445324,5438.0
9473,2024,6,Cry Me a River,Q572144,5435.0
9474,2024,6,Witch Doctor,Q8027833,5426.0
9475,2024,6,My Girl,Q1541182,5418.0
9476,2024,6,Deja Vu,Q106291700,5417.0
9477,2024,6,Born This Way,Q189002,5396.0
9478,2024,6,A Thousand Years,Q82123,5394.0
9479,2024,6,Supernatural,Q125935228,5388.0
9480,2024,6,Turn the Page,Q2717247,5380.0
9481,2024,6,Sukiyaki,Q1770488,5331.0
9482,2024,6,Happy Together,Q2733482,5322.0
9483,2024,6,Killshot,Q56635098,5310.0
9484,2024,6,The Power of Love,Q1852653,5308.0
9485,2024,6,Rapture,Q1714785,5299.0
9486,2024,6,Buddy Holly,Q578498,5289.0
9487,2024,6,Electric Avenue,Q2688110,5265.0
9488,2024,6,Born in the U.S.A.,Q522215,5263.0
9489,2024,6,Without You,Q698481,5252.0
9490,2024,6,What's Going On,Q2517476,5231.0
9491,2024,6,Umbrella,Q155447,5227.0
9492,2024,6,Stick Season,Q123418409,5214.0
9493,2024,6,Once in a Lifetime,Q661493,5154.0
9494,2024,6,As Time Goes By,Q719975,5137.0
9495,2024,6,Betty,Q97929991,5136.0
9496,2024,6,What's Love Got to Do with It,Q2300404,5131.0
9497,2024,6,Milkshake,Q1761593,5130.0
9498,2024,6,Elegantly Wasted,Q5358663,5122.0
9499,2024,6,Just the Two of Us,Q634821,5116.0
9500,2024,6,Just Dance,Q189007,5109.0
9501,2024,6,Tom Dooley,Q15817835,5081.0
9502,2024,6,Heart of Glass,Q635756,5065.0
9503,2024,6,All Summer Long,Q1440116,5057.0
9504,2024,6,Blue Monday,Q885777,5052.0
9505,2024,6,Mockingbird,Q2164631,5048.0
9506,2024,6,Linger,Q2734705,5044.0
9507,2024,6,Saturn,Q124648690,5031.0
9508,2024,6,Ocean Eyes,Q30603613,5027.0
9509,2024,6,It's My Life,Q1675420,5021.0
9510,2024,6,Where the Wild Things Are,Q124040082,5017.0
9511,2024,6,Anti-Hero,Q114721508,4991.0
9512,2024,6,Regulate,Q7309633,4974.0
9513,2024,6,1-800-273-8255,Q30606332,4970.0
9514,2024,6,Houdini,Q123273186,4949.0
9515,2024,6,Highwayman,Q16843253,4943.0
9516,2024,6,9 to 5,Q4646459,4924.0
9517,2024,6,Take It to the Limit,Q3980281,4916.0
9518,2024,6,Loser,Q2363966,4912.0
9519,2024,6,Radioactive,Q7281218,4888.0
9520,2024,6,Rehab,Q257517,4881.0
9521,2024,6,Fancy,Q15891138,4880.0
9522,2024,6,Friday,Q1770461,4871.0
9523,2024,6,Forever Young,Q1437266,4859.0
9524,2024,6,Clint Eastwood,Q770786,4857.0
9525,2024,6,School's Out,Q1513101,4854.0
9526,2024,6,Venus,Q749752,4851.0
9527,2024,6,Relax,Q104175596,4835.0
9528,2024,6,I,Q18208944,4834.0
9529,2024,6,Big Shot,Q4906332,4831.0
9530,2024,6,Closing Time,Q5135443,4828.0
9531,2024,6,Those Were the Days,Q88222469,4804.0
9532,2024,6,Take Me Home Tonight,Q1324983,4790.0
9533,2024,6,Rhiannon,Q959036,4772.0
9534,2024,6,Lean on Me,Q1423445,4762.0
9535,2024,6,Walk on the Wild Side,Q2454080,4749.0
9536,2024,6,Desperado,Q4037259,4739.0
9537,2024,6,Ether,Q3059276,4735.0
9538,2024,6,Dreams,Q98910463,4711.0
9539,2024,6,1985,Q4391031,4711.0
9540,2024,6,Southern Cross,Q7569812,4706.0
9541,2024,6,Jump,Q720547,4695.0
9542,2024,6,Forever,Q2553206,4695.0
9543,2024,6,Rosanna,Q525539,4689.0
9544,2024,6,Sledgehammer,Q593978,4597.0
9545,2024,6,Lollipop,Q2474196,4589.0
9546,2024,6,The Gambler,Q5559091,4582.0
9547,2024,6,Rooster,Q2554050,4568.0
9548,2024,6,Coconut,Q5139820,4554.0
9549,2024,6,My Own Worst Enemy,Q6946243,4547.0
9550,2024,6,Cult of Personality,Q2756130,4537.0
9551,2024,6,Chihiro,Q126374965,4535.0
9552,2024,6,Shut Up and Dance,Q18786700,4531.0
9553,2024,6,Kashmir,Q978391,4515.0
9554,2024,6,Barracuda,Q3635151,4498.0
9555,2024,6,Human Nature,Q732826,4496.0
9556,2024,6,Vogue,Q1128775,4461.0
9557,2024,6,Take Me Out,Q941387,4430.0
9558,2024,6,Hound Dog,Q865095,4429.0
9559,2024,6,Fantasy,Q996033,4416.0
9560,2024,6,Live and Let Die,Q568484,4416.0
9561,2024,6,Ghostbusters,Q1392942,4412.0
9562,2024,6,Rockstar,Q2315723,4388.0
9563,2024,6,Oops!... I Did It Again,Q733931,4386.0
9564,2024,6,La Llorona,Q11297109,4384.0
9565,2024,6,Maybe This Time,Q18162322,4383.0
9566,2024,6,Get Lucky,Q11510350,4378.0
9567,2024,6,The Rose,Q1808804,4377.0
9568,2024,6,Come as You Are,Q910487,4373.0
9569,2024,6,22,Q720620,4360.0
9570,2024,6,Missing You,Q866186,4347.0
9571,2024,6,Double Life,,4342.0
9572,2024,6,Wild Thing,Q225027,4320.0
9573,2024,6,Vampire,Q119451063,4312.0
9574,2024,6,Mr. Jones,Q1995488,4302.0
9575,2024,6,Bad Guy,Q62618893,4301.0
9576,2024,6,"""Heroes""",Q701655,4290.0
9577,2024,6,Bad Day,Q2081392,4284.0
9578,2024,6,Blue Moon,Q804574,4267.0
9579,2024,6,Sailing,Q1172628,4243.0
9580,2024,6,La Grange,Q1166204,4218.0
9581,2024,6,Best I Ever Had,Q1981875,4217.0
9582,2024,6,Solsbury Hill,Q1808658,4209.0
9583,2024,6,Roxanne,Q1631268,4207.0
9584,2024,6,Call Me,Q857507,4201.0
9585,2024,6,Famous,Q23647071,4201.0
9586,2024,6,Chandelier,Q16028874,4178.0
9587,2024,6,Ironic,Q2287863,4176.0
9588,2024,6,Complicated,Q543362,4170.0
9589,2024,6,Thank You,Q1635376,4160.0
9590,2024,6,Girlfriend,Q738474,4154.0
9591,2024,6,Closer,Q239076,4145.0
9592,2024,6,Hypnotize,Q1629508,4134.0
9593,2024,6,Hunger Strike,Q3143326,4118.0
9594,2024,6,Wild Side,Q107538907,4117.0
9595,2024,6,Daddy,Q13293685,4110.0
9596,2024,6,Angel,Q13581351,4098.0
9597,2024,6,Baby Come Back,Q4838245,4093.0
9598,2024,6,Believer,Q28737603,4040.0
9599,2024,6,Dragula,Q734624,4037.0
9600,2024,6,Drive,Q169987,4037.0
9601,2024,6,Santeria,Q3472816,4031.0
9602,2024,6,That Thing You Do!,Q7711299,4030.0
9603,2024,6,Last Resort,Q600476,4028.0
9604,2024,6,Last Night,Q116824945,4013.0
9605,2024,6,Father and Son,Q1398035,3992.0
9606,2024,6,Tom Sawyer,Q2630950,3972.0
9607,2024,6,What You Won't Do for Love,Q7991506,3969.0
9608,2024,6,Yesterday,Q202698,3950.0
9609,2024,6,Fernando,Q27623,3950.0
9610,2024,6,Angel,Q1172469,3943.0
9611,2024,6,I'll Be There for You,Q2006198,3936.0
9612,2024,6,Gold Digger,Q2628090,3935.0
9613,2024,6,Our Song,Q2262482,3894.0
9614,2024,6,Convoy,Q3689909,3874.0
9615,2024,6,How Bizarre,Q10298652,3847.0
9616,2024,6,The Strawberry Roan,Q18393825,3841.0
9617,2024,6,Teardrop,Q1027829,3832.0
9618,2024,6,Dirty Laundry,Q1228231,3812.0
9619,2024,6,No Time to Die,Q84761142,3806.0
9620,2024,6,Ooh La La,Q7095288,3801.0
9621,2024,6,Teenage Dream,Q835192,3750.0
9622,2024,6,Midnight Special,Q4044259,3736.0
9623,2024,6,Bad,Q275422,3725.0
9624,2024,6,Señorita,Q64729088,3721.0
9625,2024,6,Brick House,Q4965917,3714.0
9626,2024,6,Informer,Q3798619,3711.0
9627,2024,6,These Days,Q7783367,3709.0
9628,2024,6,Revolution,Q2619535,3696.0
9629,2024,6,Sunflower,Q57939337,3690.0
9630,2024,6,Beyond the Sea,Q2551568,3658.0
9631,2024,6,Tutti Frutti,Q2001828,3645.0
9632,2024,6,Good Vibrations,Q11101138,3639.0
9633,2024,6,The Letter,Q2095265,3615.0
9634,2024,6,Boulevard of Broken Dreams,Q1641812,3607.0
9635,2024,6,Diamonds,Q74038,3601.0
9636,2024,6,Firework,Q163412,3599.0
9637,2024,6,Starman,Q2455256,3598.0
9638,2024,6,Poison,Q7208434,3586.0
9639,2024,6,Addicted to Love,Q352920,3580.0
9640,2024,6,Iron Man,Q910905,3577.0
9641,2024,6,True,Q1605038,3571.0
9642,2024,6,One,Q7092414,3563.0
9643,2024,6,Never Enough,Q106899363,3559.0
9644,2024,6,The Warning,Q7773573,3549.0
9645,2024,6,Vienna,Q2523320,3523.0
9646,2024,6,Do It Again,Q5286056,3518.0
9647,2024,6,The Joker,Q1498615,3517.0
9648,2024,6,Runaway Train,Q2574626,3500.0
9649,2024,6,City of New Orleans,Q21643112,3493.0
9650,2024,6,Fuck You,Q57898891,3489.0
9651,2024,6,Changes,Q2086380,3484.0
9652,2024,6,Obsessed,Q125024843,3482.0
9653,2024,6,Ohio,Q2137506,3482.0
9654,2024,6,Tequila,Q2892667,3477.0
9655,2024,6,The Promise,Q7758542,3475.0
9656,2024,6,1979,Q2733678,3468.0
9657,2024,6,You Belong to Me,Q3437349,3464.0
9658,2024,6,Heaven,Q1319686,3457.0
9659,2024,6,Control,Q16951268,3451.0
9660,2024,6,Boomerang,Q29017367,3451.0
9661,2024,6,The Hanging Tree,Q18601898,3448.0
9662,2024,6,Endless Love,Q989611,3441.0
9663,2024,6,How Deep Is Your Love,Q1573223,3440.0
9664,2024,6,Closer,Q26257738,3434.0
9665,2024,6,Downtown,Q2020828,3431.0
9666,2024,6,Southern Man,Q2904707,3428.0
9667,2024,6,Redbone,Q28452669,3410.0
9668,2024,6,Candy Paint,Q126688674,3382.0
9669,2024,6,Hold On,Q2069502,3375.0
9670,2024,6,Sabotage,Q2040607,3369.0
9671,2024,6,Rock the Boat,Q899169,3358.0
9672,2024,6,Walking on Sunshine,Q2553905,3349.0
9673,2024,6,El Paso,Q5351760,3346.0
9674,2024,6,Runaway,Q2664309,3324.0
9675,2024,6,Wish You Were Here,Q1130223,3321.0
9676,2024,6,Lump,Q6703396,3319.0
9677,2024,6,I Miss You,Q2739062,3300.0
9678,2024,6,The Power of Love,Q2093786,3277.0
9679,2024,6,Earth,Q63245158,3264.0
9680,2024,6,Perfect,Q29051557,3263.0
9681,2024,6,Man on the Moon,Q1888554,3259.0
9682,2024,6,Get It On,Q5553947,3256.0
9683,2024,6,Year of the Cat,Q8050903,3249.0
9684,2024,6,The Way I Am,Q1412631,3245.0
9685,2024,6,Rico Suave,Q7332282,3245.0
9686,2024,6,Polly,Q1575153,3243.0
9687,2024,6,Alejandro,Q153044,3220.0
9688,2024,6,This Kiss,Q2071866,3208.0
9689,2024,6,Apologize,Q7468830,3207.0
9690,2024,6,Night Moves,Q7033371,3205.0
9691,2024,6,The End of the World,Q3366912,3200.0
9692,2024,6,Wildest Dreams,Q20882673,3198.0
9693,2024,6,Mamushi,Q125824934,3196.0
9694,2024,6,Maneater,Q1143166,3188.0
9695,2024,6,EBay,Q127268,3179.0
9696,2024,6,Eve of Destruction,Q1381626,3179.0
9697,2024,6,The Monster,Q15114662,3167.0
9698,2024,6,Mirrors,Q5514667,3166.0
9699,2024,6,Kill Bill,Q115706733,3164.0
9700,2024,6,Karma,Q114805013,3163.0
9701,2024,6,All My Love,Q2567874,3150.0
9702,2024,6,We Are Family,Q4018646,3122.0
9703,2024,6,Hello,Q1603052,3091.0
9704,2024,6,Island in the Sun,Q2724785,3088.0
9705,2024,6,Unholy,Q113876065,3087.0
9706,2024,6,Dilemma,Q2015357,3080.0
9707,2024,6,Valerie,Q3553704,3072.0
9708,2024,6,Just like Heaven,Q956305,3072.0
9709,2024,6,Listen to Your Heart,Q1946997,3066.0
9710,2024,6,Roar,Q14559271,3060.0
9711,2024,6,Daniel,Q2731738,3059.0
9712,2024,6,Misty,Q1939352,3051.0
9713,2024,6,Everywhere,Q5418171,3050.0
9714,2024,6,The Sign,Q638334,3045.0
9715,2024,6,Roundabout,Q1078140,3041.0
9716,2024,6,Wanted Dead or Alive,Q2307249,3039.0
9717,2024,6,Champagne Problems,Q104296021,3034.0
9718,2024,6,Bodies,Q2565798,3031.0
9719,2024,6,Fame,Q288281,3019.0
9720,2024,6,Hard to Handle,Q16841151,3017.0
9721,2024,6,Bang Bang,Q17468562,3016.0
9722,2024,6,The Prayer,Q1450954,3012.0
9723,2024,6,Brutal,Q107123213,3010.0
9724,2024,6,Weapon of Choice,Q48767503,2998.0
9725,2024,6,Mia Khalifa,Q74208810,2991.0
9726,2024,6,Paint the Town Red,Q121167968,2989.0
9727,2024,6,Shout,Q3959743,2987.0
9728,2024,6,It's My Life,Q686517,2982.0
9729,2024,6,Kyrie,Q1748161,2978.0
9730,2024,6,Leave the World Behind,Q23056,2977.0
9731,2024,6,Superstition,Q727067,2967.0
9732,2024,6,Beauty and the Beast,Q2454384,2962.0
9733,2024,6,Ticket to Ride,Q959812,2958.0
9734,2024,6,Lucid Dreams,Q54869141,2953.0
9735,2024,6,Traitor,Q107525406,2940.0
9736,2024,6,The End,Q154187,2936.0
9737,2024,6,Eyes Without a Face,Q1126532,2933.0
9738,2024,6,It's a Jungle Out There,Q3155809,2917.0
9739,2024,6,Call on Me,Q2227079,2911.0
9740,2024,6,Susie Q,Q2281058,2905.0
9741,2024,6,Breakfast at Tiffany's,Q4179376,2895.0
9742,2024,6,Home,Q16844324,2870.0
9743,2024,6,Peg,Q7160503,2866.0
9744,2024,6,War,Q2548927,2860.0
9745,2024,6,Close to You,Q126478201,2834.0
9746,2024,6,Nightshift,Q1387798,2832.0
9747,2024,6,Jackson,Q2393645,2831.0
9748,2024,6,I'll Be There,Q1073719,2818.0
9749,2024,6,When a Man Loves a Woman,Q2456757,2816.0
9750,2024,6,Stronger,Q2018005,2814.0
9751,2024,6,Cotton Eye Joe,Q19875576,2809.0
9752,2024,6,Easy,Q5331081,2801.0
9753,2024,6,Whip It,Q7993694,2798.0
9754,2024,6,The Lady in Red,Q2191286,2797.0
9755,2024,6,Born to Run,Q2734366,2792.0
9756,2024,6,S&M,Q830734,2786.0
9757,2024,6,Padam Padam,Q118534203,2771.0
9758,2024,6,Blue,Q126126345,2770.0
9759,2024,6,Philadelphia Freedom,Q2575429,2767.0
9760,2024,6,Summer in the City,Q1472381,2764.0
9761,2024,6,Skin,Q105038462,2760.0
9762,2024,6,Like a Virgin,Q542497,2759.0
9763,2024,6,Fancy,Q5433668,2755.0
9764,2024,6,King of the Road,Q579766,2752.0
9765,2024,6,My Hero,Q3041685,2746.0
9766,2024,6,The Climb,Q1779390,2738.0
9767,2024,6,Illusion,Q125347338,2735.0
9768,2024,6,Marjorie,Q104184919,2723.0
9769,2024,6,No One,Q2287387,2706.0
9770,2024,6,Summertime,Q7637686,2699.0
9771,2024,6,The Yellow Rose of Texas,Q1934656,2694.0
9772,2024,6,Luka,Q1849565,2655.0
9773,2024,6,"Nel blu, dipinto di blu",Q598412,2655.0
9774,2024,6,Rump Shaker,Q7379371,2654.0
9775,2024,6,Breakaway,Q666168,2650.0
9776,2024,6,Facts,Q124550519,2648.0
9777,2024,6,Scream,Q107654239,2643.0
9778,2024,6,Goodbye Yellow Brick Road,Q2454066,2629.0
9779,2024,6,Titanium,Q535566,2618.0
9780,2024,6,Waterloo,Q32503,2616.0
9781,2024,6,Money,Q838973,2614.0
9782,2024,6,Dark Horse,Q14927695,2613.0
9783,2024,6,Memories,Q68015646,2597.0
9784,2024,6,Cupid,Q117305738,2591.0
9785,2024,6,Sara,Q7421538,2585.0
9786,2024,6,Let's Dance,Q1821319,2579.0
9787,2024,6,Numb,Q19973,2578.0
9788,2024,6,Alone,Q2097859,2569.0
9789,2024,6,I Don't Wanna Wait,Q126051126,2562.0
9790,2024,6,Love Song,Q276136,2551.0
9791,2024,6,Cabaret,Q18159846,2550.0
9792,2024,6,"Tonight, Tonight",Q2527634,2546.0
9793,2024,6,High Hopes,Q54869049,2541.0
9794,2024,6,Disturbia,Q853621,2530.0
9795,2024,6,White Christmas,Q1131761,2516.0
9796,2024,6,The Times They Are a-Changin',Q2006225,2508.0
9797,2024,6,Rich Girl,Q7323270,2493.0
9798,2024,6,The Reason,Q1025631,2477.0
9799,2024,6,Womanizer,Q323991,2474.0
9800,2024,6,Duckworth,Q30603340,2473.0
9801,2024,6,Poetic Justice,Q7207458,2468.0
9802,2024,6,Open Arms,Q834969,2466.0
9803,2024,6,Promiscuous,Q943285,2465.0
9804,2024,6,Wake Up,Q125966019,2464.0
9805,2024,6,Mayonaise,Q6797599,2463.0
9806,2024,6,Snooze,Q117842122,2462.0
9807,2024,6,Blind,Q115959805,2460.0
9808,2024,6,Let Me Love You,Q19875767,2456.0
9809,2024,6,Collard Greens,Q16949897,2451.0
9810,2024,6,To Love Somebody,Q2322142,2447.0
9811,2024,6,1999,Q208837,2446.0
9812,2024,6,In Your Eyes,Q4122307,2445.0
9813,2024,6,Bad Reputation,Q2878546,2437.0
9814,2024,6,Our House,Q1164580,2437.0
9815,2024,6,1:59,Q126688485,2437.0
9816,2024,6,Lithium,Q1130059,2430.0
9817,2024,6,Der Kommissar,Q1194892,2426.0
9818,2024,6,Bad Habit,Q113383823,2425.0
9819,2024,6,All My Life,Q4729118,2422.0
9820,2024,6,Under the Influence,Q113669375,2419.0
9821,2024,6,Celebration,Q859298,2392.0
9822,2024,6,Smile,Q1152776,2386.0
9823,2024,6,Greedy,Q122662730,2377.0
9824,2024,6,Stay,Q107439752,2369.0
9825,2024,6,Skyfall,Q326790,2369.0
9826,2024,6,Photograph,Q3316414,2352.0
9827,2024,6,Kryptonite,Q4980576,2351.0
9828,2024,6,Follow Me,Q5464703,2342.0
9829,2024,6,Vincent,Q920366,2341.0
9830,2024,6,Shout,Q950244,2336.0
9831,2024,6,The Unforgiven,Q104208885,2333.0
9832,2024,6,Wanna Be,Q125545639,2333.0
9833,2024,6,China Girl,Q2551963,2329.0
9834,2024,6,Kim,Q3124224,2310.0
9835,2024,6,About a Girl,Q642170,2295.0
9836,2024,6,Stay,Q248210,2290.0
9837,2024,6,Gypsy,Q5625317,2277.0
9838,2024,6,Don't Let Me Down,Q2078599,2275.0
9839,2024,6,The Way We Were,Q126149,2269.0
9840,2024,6,This Is Me,Q47166818,2265.0
9841,2024,6,Three Lions,Q2429491,2264.0
9842,2024,6,Us,,2262.0
9843,2024,6,Cold Blooded,Q5142196,2260.0
9844,2024,6,Computer Love,Q72294643,2251.0
9845,2024,6,Levels,Q2315784,2251.0
9846,2024,6,Grease,Q728791,2241.0
9847,2024,6,Yesterday,Q202698,2240.0
9848,2024,6,The Twist,Q1541242,2231.0
9849,2024,6,E.T.,Q124967,2228.0
9850,2024,6,Beautiful Girls,Q195534,2228.0
9851,2024,6,Obsessed,Q1089544,2227.0
9852,2024,6,Dirty Work,Q30597747,2222.0
9853,2024,6,On the Road Again,Q528674,2211.0
9854,2024,6,Master of Puppets,Q383630,2206.0
9855,2024,6,Clarity,Q6614153,2204.0
9856,2024,6,Autumn Leaves,Q79330104,2190.0
9857,2024,6,Juicy,Q2701727,2187.0
9858,2024,6,Uninvited,Q2548119,2184.0
9859,2024,6,Echoes,Q507727,2181.0
9860,2024,6,Tobey,,2179.0
9861,2024,6,Bingo,Q4914303,2164.0
9862,2024,6,Kiss,Q1427327,2163.0
9863,2024,6,Thriller,Q126125968,2157.0
9864,2024,6,Fly Like an Eagle,Q3746896,2151.0
9865,2024,6,Don't Stop,Q2276614,2148.0
9866,2024,6,The Message,Q1814594,2145.0
9867,2024,6,Mustang Sally,Q4993306,2138.0
9868,2024,6,I.M,Q110822289,2138.0
9869,2024,6,We're Not Gonna Take It,Q3751821,2130.0
9870,2024,6,Keep On Loving You,Q1737746,2125.0
9871,2024,6,Jailhouse Rock,Q1353423,2124.0
9872,2024,6,One More Time,Q2617236,2110.0
9873,2024,6,Push It,Q17065877,2102.0
9874,2024,6,Name,Q6961497,2096.0
9875,2024,6,Jeepers Creepers,Q6172950,2068.0
9876,2024,6,Ruby Tuesday,Q1953769,2061.0
9877,2024,6,Centerfold,Q1995973,2057.0
9878,2024,6,Footloose,Q653189,2053.0
9879,2024,6,End of the Line,Q3443475,2029.0
9880,2024,6,Memory,Q1920130,2026.0
9881,2024,6,I'll Be,Q96381582,2025.0
9882,2024,6,Toy Soldiers,Q2446997,2022.0
9883,2024,6,Cups,Q14915219,2020.0
9884,2024,6,One of Us,Q2469978,2020.0
9885,2024,6,Oh Yeah,Q3752329,2016.0
9886,2024,6,Alive,Q1461284,2007.0
9887,2024,6,Cobra,Q123412052,2004.0
9888,2024,6,After Hours,Q125536042,2003.0
9889,2024,6,Work,Q22305868,2002.0
9890,2024,6,All I Wanna Do,Q1142725,2000.0
9891,2024,6,Voilà,Q105137334,1996.0
9892,2024,6,Telephone,Q188770,1986.0
9893,2024,6,Get Low,Q2282976,1983.0
9894,2024,6,Lovesong,Q786392,1980.0
9895,2024,6,Can't Blame a Girl for Trying,Q16247066,1977.0
9896,2024,6,Black Dog,Q1764403,1970.0
9897,2024,6,Calm Down,Q113669344,1950.0
9898,2024,6,Wuthering Heights,Q55777670,1950.0
9899,2024,6,One Week,Q3882657,1940.0
9900,2024,6,B.O.B,Q4833847,1936.0
9901,2024,6,Just the Way You Are,Q1714123,1929.0
9902,2024,6,Cars,Q3512522,1929.0
9903,2024,6,House at Pooh Corner,Q5914549,1925.0
9904,2024,6,Pony,Q7228435,1917.0
9905,2024,6,"Thank U, Next",Q59297929,1911.0
9906,2024,6,7 Years,Q21504121,1899.0
9907,2024,6,The Wanderer,Q2261813,1897.0
9908,2024,6,My Old School,Q17060757,1896.0
9909,2024,6,Down Bad,Q125728251,1889.0
9910,2024,6,Together Again,Q1050301,1888.0
9911,2024,6,Time,Q641913,1885.0
9912,2024,6,Everytime We Touch,Q993833,1885.0
9913,2024,6,Rush,Q120639015,1884.0
9914,2024,6,Radio Free Europe,Q2551462,1883.0
9915,2024,6,Wonderful World,Q677927,1881.0
9916,2024,6,Eternal Flame,Q1371048,1879.0
9917,2024,6,Faithfully,Q5431307,1879.0
